Teks,label
"SUITS, SUNSHINE  tayang di Viu. Anda mendapatkan Layanan Viu berlaku s/d 12/08/2018. Klik tsel.me/viuSMS utk download Viu dan nikmati nonton drama asia di Viu dengan kuota Internet. Info: help.viu@vuclip.com atau 188",1.0
"Batman, Superman dan Superheroes tersedia di HOOQ. Layanan HOOQ Anda berlaku hingga 13-07-2018. https://on.hooq.tv/vkxf5W7SJN Silakan Login menggunakan Nomor handphone Anda. Nonton Film di HOOQ menggunakan kuota Internet. Info: support@hooq.tv / 188",1.0
"Hiburan Buat Liburan bersama drakor Rich Man (Suho EXO) dan Randy Pangalila di serial Gantung, eksklusif di Tribe! Langganan Tribe Anda berlaku s/d13/07/2018. Download di http://bit.ly/2LLzsPddan tonton juga serial Korea & Original lainnya. Info irene@tribenow.tv atau 188.",1.0
"Segera registrasikan nomor prabayar Anda, tekan *444*NIK*NomorKK#. Abaikan jika sdh registrasi ulang",0.0
"Selamat Paket Flash 12 GB, 2 GB VideoMax (30 hari) Rp 100000 telah aktif, berlaku s/d tgl 13/07/2018 pkl. 23:59. Cek status/berhenti berlangganan melalui*363#.",0.0
"SUITS, COME AND HUG ME  tayang di Viu. Anda mendapatkan Layanan Viu berlaku s/d 06/08/2018. Klik tsel.me/viuSMS utk download Viu dan nikmati nonton drama asia di Viu dengan kuota Internet. Info: help.viu@vuclip.com atau 188",1.0
"Batman, Superman dan Superheroes tersedia di HOOQ. Layanan HOOQ Anda berlaku hingga 07-07-2018. https://on.hooq.tv/ScMjGpjeAN Silakan Login menggunakan Nomor handphone Anda. Nonton Film di HOOQ menggunakan kuota Internet. Info: support@hooq.tv / 188",1.0
Anda berhak membeli Paket Internet 2GB (15 hari) dgn harga Rp 15rb setiap pembelian Pulsa Internet min Rp 50rb melalui *363*369# (berlaku 1 kali),1.0
"Selamat, Flash 3.5GB+2GB(00-07)(30hari) Rp100000 brlaku s/d tgl 07/07/2018 pkl 23:59WIB, Ekstra 5GB  Kuota Videomax(30hari)+2GB 4G(15hari) tlh aktif. Cek status/kuota melalui *363#. Info detail tarif lihat di tsel.me/mkiosdata",0.0
"Paket 12 GB, 2 GB VideoMax utk (30 hari) Anda akan berakhir pd 08/06/2018. Selanjutnya dikenakan tarif non paket. Beli paket lainnya, lbh murah via MyTelkomsel di tsel.me/mytsel",0.0
"Park Bo Gum, Park Hyung Sik, Randy Pangalila, Brandon Salim ada di Tribe! Langganan Tribe Anda berlaku s/d 08/06/2018. Download di http://tribenow.tv/id dan tonton serial Original & Korea. Info irene@tribenow.tv atau 188",0.0
"Batman, Superman dan Superheroes lainnya tersedia di HOOQ. Layanan HOOQ Anda berlaku hingga 08-06-2018. Silakan Login menggunakan Nomor handphone Anda. Nonton Film di HOOQ menggunakan kuota Internet. Info: support@hooq.tv / 188",1.0
"SUITS, SWITCH - CHANGE THE WORLD  tayang di Viu. Anda mendapatkan Layanan Viu berlaku s/d 08/06/2018. Klik tsel.me/viuSMS utk download Viu dan nikmati nonton drama asia di Viu dengan kuota Internet. Info: help.viu@vuclip.com atau 188",0.0
"Selamat Paket Flash 12 GB, 2 GB VideoMax (30 hari) Rp 95000 telah aktif, berlaku s/d tgl 08/06/2018 pkl. 23:59. Cek status/berhenti berlangganan melalui*363#.",0.0
"Plg yth, paket 500MB&1GB Kuota Videomax 30 hari Anda telah berakhir. Selanjutnya akan dikenakan tarif non paket. Aktifkan kembali Paket Flash Anda di *363#",0.0
Paket Flash Anda 500MB&1GB Kuota Videomax utk (30 hari) Rp 25000 akan berakhir pd 02/02/2018. Selanjutnya akan dikenakan tarif non paket. Cek status/berhenti berlangganan melalui *363#.,0.0
"Batman, Superman dan Superheroes lainnya tersedia di HOOQ. Layanan HOOQ Anda berlaku hingga 02-02-2018. Silakan Login menggunakan Nomor handphone Anda. Nonton Film di HOOQ menggunakan kuota Internet. Info: support@hooq.tv / 188",1.0
"BLACK KNIGHT, NOTHING TO LOSE  tayang di Viu. Anda mendapatkan Layanan Viu berlaku s/d 02/02/2018. Klik tsel.me/viuSMS utk download Viu dan nikmati nonton drama asia di Viu dengan kuota Internet. Info: help.viu@vuclip.com atau 188",1.0
"Selamat, Flash 500MB(30hari) Rp25000 brlaku s/d tgl 02/02/2018 pkl 23:59WIB, Ekstra 1GB  Kuota Videomax(30hari) tlh aktif. Cek status/kuota melalui *363#. Info detail tarif lihat di tsel.me/mkiosdata",0.0
"Plg yth, paket 60MB 7 hari Anda telah berakhir. Selanjutnya akan dikenakan tarif non paket. Aktifkan kembali Paket Flash Anda di *363#",0.0
Paket Flash Anda 60MB utk (7 hari) Rp 10000 akan berakhir pd 31/08/2017. Selanjutnya akan dikenakan tarif non paket. Cek status/berhenti berlangganan melalui *363#.,0.0
"Selamat, Flash 60MB(7hari) Rp10000 brlaku s/d tgl 31/08/2017 pkl 23:59WIB tlh aktif. Cek status/kuota melalui *363#. Info detail tarif lihat di tsel.me/mkiosdata",0.0
"Plg yth, paket 80MB 7 hari Anda telah berakhir. Selanjutnya akan dikenakan tarif non paket. Aktifkan kembali Paket Flash Anda di *363#",0.0
Paket Flash Anda 80MB utk (7 hari) Rp 10000 akan berakhir pd 14/08/2017. Selanjutnya akan dikenakan tarif non paket. Cek status/berhenti berlangganan melalui *363#.,0.0
"Selamat, Flash 80MB(7hari) Rp10000 brlaku s/d tgl 14/08/2017 pkl 23:59WIB tlh aktif. Cek status/kuota melalui *363#. Info detail tarif lihat di tsel.me/mkiosdata",0.0
"Plg yth, paket 500MB+1GB  Kuota Videomax 30 hari Anda telah berakhir. Selanjutnya akan dikenakan tarif non paket. Aktifkan kembali Paket Flash Anda di *363#",0.0
Paket Flash Anda 500MB+1GB  Kuota Videomax utk (30 hari) Rp 25000 akan berakhir pd 29/07/2017. Selanjutnya akan dikenakan tarif non paket. Cek status/berhenti berlangganan melalui *363#.,0.0
"Anda memiliki:
Kuota Videomax 1024 MB berlaku s/d 29-07-2017 pkl 23:59

Paket Flash
Kuota Flash 468 MB berlaku s/d 29-07-2017 pkl 23:59

Anda juga dpt melakukan cek kuota di My Telkomsel App. Klik tsel.me/mytsel1",0.0
"Anda memiliki:
Kuota WhatsApp,BBM,Line 2036 MB berlaku s/d 15-08-2017

Paket Flash
Kuota Flash 5 MB berlaku s/d 15-08-2017 pkl 23:59

Kuota FlashMidnight07 2602 MB berlaku s/d 16-08-2017 pkl 23:59

Kuota InternetPerdana 50 MB berlaku s/d 14-07-2017 pkl 23:59

Anda juga dpt melakukan cek kuota di My Telkomsel App. Klik tsel.me/mytsel1",0.0
"Anda memiliki:
Kuota WhatsApp,BBM,Line 2039 MB berlaku s/d 15-08-2017

Paket Flash
Kuota Flash 1410 MB berlaku s/d 15-08-2017 pkl 23:59

Kuota FlashMidnight07 3125 MB berlaku s/d 16-08-2017 pkl 23:59

Kuota InternetPerdana 50 MB berlaku s/d 14-07-2017 pkl 23:59

Anda juga dpt melakukan cek kuota di My Telkomsel App. Klik tsel.me/mytsel1",0.0
"BOYS OVER FLOWERS, UNCONTROLLABLY FOND tayang di Viu. Anda mendapatkan Ekstra Layanan VIU berlaku s/d 29/07/2017. Silakan klik tsel.me/viu utk download VIU dan nikmati nonton Film di VIU dengan kuota Paket Flash. Info: melalui *363# atau MyTelkomsel App, download di tsel.me/tsel",1.0
Anda mendapatkan kupon undian program Traktir Nasional 2017. Cek jumlah kupon maks 3x24 jam dari sekarang di *123*6# atau My Telkomsel Apps.,0.0
"Selamat, Flash 500MB(30hari) Rp25000 brlaku s/d tgl 29/07/2017 pkl 23:59WIB, Ekstra 1GB  Kuota Videomax(30hari) tlh aktif. Cek status/kuota melalui *363#. Info detail tarif lihat di tsel.me/mkiosdata",0.0
"Anda memiliki:
Kuota WhatsApp,BBM,Line 2044 MB berlaku s/d 15-08-2017

Paket Flash
Kuota Flash 2935 MB berlaku s/d 15-08-2017 pkl 23:59

Kuota FlashMidnight07 3815 MB berlaku s/d 16-08-2017 pkl 23:59

Kuota InternetPerdana 50 MB berlaku s/d 14-07-2017 pkl 23:59

Anda juga dpt melakukan cek kuota di My Telkomsel App. Klik tsel.me/mytsel1",0.0
"Anda memiliki:
Kuota WhatsApp,BBM,Line 2047 MB berlaku s/d 15-08-2017

Paket Flash
Kuota Flash 3646 MB berlaku s/d 15-08-2017 pkl 23:59

Kuota FlashMidnight07 4001 MB berlaku s/d 16-08-2017 pkl 23:59

Kuota InternetPerdana 50 MB berlaku s/d 14-07-2017 pkl 23:59

Anda juga dpt melakukan cek kuota di My Telkomsel App. Klik tsel.me/mytsel1",0.0
Anda tidak memiliki paket internet. Silakan aktifkan paket internet melalui *363#.,0.0
"Anda memiliki:
Kuota WhatsApp,BBM,Line 2047 MB berlaku s/d 15-08-2017

Paket Flash
Kuota Flash 3841 MB berlaku s/d 15-08-2017 pkl 23:59

Kuota FlashMidnight07 4052 MB berlaku s/d 16-08-2017 pkl 23:59

Kuota InternetPerdana 50 MB berlaku s/d 14-07-2017 pkl 23:59

Anda juga dpt melakukan cek kuota di My Telkomsel App. Klik tsel.me/mytsel1",0.0
"Anda masih menggunakan internet dengan tarif normal. Untuk tarif lebih hemat, beli paket flash melalui *363# atau http://tsel.me/n2a",0.0
"Anda memiliki:
Kuota WhatsApp,BBM,Line 2048 MB berlaku s/d 15-08-2017

Paket Flash
Kuota Flash 3995 MB berlaku s/d 15-08-2017 pkl 23:59

Kuota FlashMidnight07 4096 MB berlaku s/d 16-08-2017 pkl 23:59

Kuota InternetPerdana 50 MB berlaku s/d 14-07-2017 pkl 23:59

Anda juga dpt melakukan cek kuota di My Telkomsel App. Klik tsel.me/mytsel1",0.0
Maaf Anda tidak mendapatkan Extra Kuota 4G karena tidak memenuhi syarat masa aktif. Untuk informasi S&K kartu ganti 4G kunjungi tsel.me/usim,0.0
"Maaf Anda tidak memiliki paket FLASH Volume based. Untuk pengecekan paket Flash pembelian via MKIOS, menggunakan INTERNET INFO kirim ke 3636",0.0
"Anda mendapatkan Ekstra Layanan HOOQ 30hr untuk nonton film terbaik Hollywood & Indonesia, berlaku 04-05-2017. Silakan klik http://on.hooq.tv/mCrq/grrHNdek6B dan Sign Up menggunakan Nomor Handphone Anda, Nonton Film di HOOQ menggunakan kuota Paket Flash. Info: melalui *363# atau MyTelkomsel App, download di http://tsel.me/tsel",0.0
"WHISPER, GOBLIN tayang di Viu. Anda mendapatkan Ekstra Layanan VIU berlaku s/d 04/05/2017. Silakan klik tsel.me/viu utk download VIU dan nikmati nonton Film di VIU dengan kuota Paket Flash. Info: melalui *363# atau MyTelkomsel App, download di tsel.me/tsel",0.0
Paket Discovery Plus 45GB Rp 125000 telah diaktifkan. Akses Beranda untuk cek kuota terbaru Anda.,0.0
Maaf Anda tidak dapat mengaktifkan paket karena tipe handset anda tidak terdaftar atau lokasi anda tidak sesuai. Silakan aktifkan paket internet lainnya melalui *363#.,0.0
"Anda memiliki:
Kuota Hooq+Viu 5119 MB berlaku s/d 01-05-2017 pkl 23:59

Paket Flash
Kuota LocalData 1272 MB berlaku s/d 01-05-2017 pkl 23:59

Kuota Flash4GLocal 2632 MB berlaku s/d 01-05-2017 pkl 23:59

Kuota Flash 500 MB berlaku s/d 01-05-2017 pkl 23:59

Kuota Data 25 MB berlaku s/d 01-04-2017 pkl 23:59

Anda juga dpt melakukan cek kuota di My Telkomsel App. Klik tsel.me/mytsel1",0.0
"Anda memiliki: 25 MB Data, 500 MB Flash, 2632 MB Flash4GLocal, 1272 MB LocalData,  Berlaku s/d 01-05-2017 pkl 23:59.",0.0
"Anda memiliki:
Kuota Hooq+Viu 5120 MB berlaku s/d 01-05-2017 pkl 23:59

Paket Flash
Kuota LocalData 1532 MB berlaku s/d 01-05-2017 pkl 23:59

Kuota Flash4GLocal 5116 MB berlaku s/d 01-05-2017 pkl 23:59

Kuota Flash 500 MB berlaku s/d 01-05-2017 pkl 23:59

Kuota Data 25 MB berlaku s/d 01-04-2017 pkl 23:59

Anda juga dpt melakukan cek kuota di My Telkomsel App. Klik tsel.me/mytsel1",0.0
"Anda memiliki: 25 MB Data, 500 MB Flash, 5116 MB Flash4GLocal, 1532 MB LocalData,  Berlaku s/d 01-05-2017 pkl 23:59.",0.0
Maaf perpanjangan Paket Anda gagal karena tipe handset Anda tidak terdaftar atau lokasi Anda tidak sesuai. Silakan aktifkan paket internet lainnya melalui *363#.,0.0
Paket Anda 500MB + 5GB Flash4G+7GB HOOQ&VIU+Langganan HOOQ&VIU utk 30 hari akan berakhir pada 03/03/2017. tarif non paket akan berlaku setelah masa aktif paket Anda berakhir.,0.0
"Paket TAU Anda 500MB + 1.5GB Data Lokal + 5GB Flash4G + 7GB HOOQ&VIU+Langganan HOOQ&VIU utk 30 hari di perpanjang pd 03/03/2017 dg tarif Rp59000,sesuai lokasi. Info detail tarif lihat di tsel.me/fzone. Untuk pengecekan kuota, kirim sms TAU(spasi)INFO ke 3636",0.0
"Paket TAU Anda 500MB + 1.5GB Data Lokal + 5GB Flash4G + 7GB HOOQ&VIU+Langganan HOOQ&VIU utk 30 hari di perpanjang pd 03/03/2017 dg tarif sesuai lokasi. Info detail tarif lihat di tsel.me/fzone. Untuk pengecekan kuota, kirim sms TAU(spasi)INFO ke 3636.",0.0
"Plg yth, paket Flash 1.1GB(30hr), Ekstra 2GB 4G(15 hari)+3GB HOOQ&VIU(30hr) 30 hari Anda telah berakhir. Selanjutnya akan dikenakan tarif non paket. Aktifkan kembali Paket Flash Anda di *363#",0.0
"Paket Flash Anda Flash 1.1GB(30hr), Ekstra 2GB 4G(15 hari)+3GB HOOQ&VIU(30hr) utk (30 hari) Rp 50000 akan berakhir pd 19/02/2017. Selanjutnya akan dikenakan tarif non paket. Cek status/berhenti berlangganan melalui *363#.",0.0
Maaf Anda telah melebihi batas pembelian yang berlaku dalam periode paket Anda. Silakan membeli paket yang sama setelah tanggal 2017-03-03.,0.0
"Selamat Paket TAU 500MB + 1.5GB Data Lokal + 5GB Flash4G + 7GB HOOQ&VIU+Langganan HOOQ&VIU (30 hari), Rp 59000 telah aktif, berlaku s/d tgl 03/03/2017 pkl. 23:59 WIB. Paket langsung diperpanjang pada akhir masa aktif paket dengan tarif sesuai lokasi Anda. Cek status/berhenti berlangganan melalui *363#. Info detail tarif lihat di Tsel.me/internet",0.0
"Anda mendapatkan Ekstra Layanan HOOQ 30hr untuk nonton Film terbaik Hollywood dan Indonesia. Silakan klik http://on.hooq.tv/mCrq/UfLn9O9QqA dan Sign Up menggunakan Nomor Handphone Anda, aktif hingga 03-03-2017. Nonton Film di HOOQ menggunakan kuota Paket Flash. Info: melalui *363# atau MyTelkomsel App, download di http://tsel.me/tsel",1.0
Ekstra Layanan VIU Anda tlh aktif sd 31/01/17. Klik tsel.me/viu & Registrasi Akun Anda. Nonton Film di VIU menggunakan kuota Flash. Info *363#.,0.0
"Slmt, Flash 1.1GB(30hari) Rp50000 brlaku s/d tgl 19/02/2017 pkl 23:59WIB, Ekstra 3GB(Kuota&Langganan)HOOQ&VIU(30hari)+2GB 4G(15 hari) tlh diaktifkan. Cek status/kuota melalui *363#. Info detail tarif lihat di tsel.me/mkiosdata",0.0
"Anda mendapatkan Ekstra Layanan HOOQ 30hr untuk nonton Film terbaik Hollywood dan Indonesia. Silakan klik http://on.hooq.tv/mCrq/pbdEmg9f7z dan Sign Up menggunakan Nomor Handphone Anda, aktif hingga 19-02-2017. Nonton Film di HOOQ menggunakan kuota Paket Flash. Info: melalui *363# atau MyTelkomsel App, download di http://tsel.me/tsel",1.0
Anda mendapatkan kupon program Pesta Akhir Tahun Telkomsel. Cek jumlah total kupon maximal 3x24 jam dari skrg di *123*6# dan My Telkomsel Apps,0.0
"Anda mendapatkan Ekstra Layanan HOOQ 30hr untuk nonton Film terbaik Hollywood dan Indonesia. Silakan klik http://on.hooq.tv/mCrq/hBLMJutT6z dan Sign Up menggunakan Nomor Handphone Anda, aktif hingga 19-02-2017. Nonton Film di HOOQ menggunakan kuota Paket Flash. Info: melalui *363# atau MyTelkomsel App, download di http://tsel.me/tsel",1.0
Extra Layanan VIU Anda telah aktif hingga 31/01/2017. Klik tsel.me/viu dan Registrasi Akun Anda. Nonton Film di VIU menggunakan kuota Flash. Info *363#,0.0
Paket Flash Anda Rp.25000 utk 800MB+1GB(Kuota&Langganan) HOOQ&VIU/30 hr berlaku hingga pk. 23:59 WIB s.d tanggal 19/02/2017 tlh diaktifkan. Cek status/berhenti berlangganan melalui *363#. Info detail tarif lihat di Tsel.me/internet,0.0
Layanan Flash Anda telah langsung dinonaktifkan karena pulsa Anda tidak cukup untuk melakukan perpanjangan paket. Silakan isi ulang pulsa Anda,0.0
"Paket TAU Anda 500MB + 1.5GB Data Lokal + 5GB Flash4G + 7GB HOOQ&VIU+Langganan HOOQ&VIU utk 30 hari di perpanjang pd 10/01/2017 dg tarif Rp59000,sesuai lokasi. Info detail tarif lihat di tsel.me/fzone. Untuk pengecekan kuota, kirim sms TAU(spasi)INFO ke 3636",0.0
"Selamat, Ekstra Layanan HOOQ berhasil diperpanjang hingga 06-02-2017 untuk nonton Film terbaik Hollywood dan Indonesia. Silakan klik http://tsel.me/hooq dan Log In menggunakan Nomor Handphone Anda. Nonton Film di HOOQ menggunakan kuota Paket Flash. Info: melalui *363# atau MyTelkomsel App, download di http://tsel.me/tsel",0.0
"Slmt, Flash 1.5GB(30hari) Rp50000 brlaku s/d tgl 06/02/2017 pkl 23:59WIB, Ekstra 3GB(Kuota&Langganan)HOOQ&VIU(30hari)+2GB 4G(15 hari) tlh diaktifkan. Cek status/kuota melalui *363#. Info detail tarif lihat di tsel.me/mkiosdata",0.0
"Paket TAU Anda 500MB + 1.5GB Data Lokal + 5GB Flash4G + 7GB HOOQ&VIU+Langganan HOOQ&VIU utk 30 hari di perpanjang pd 10/01/2017 dg tarif sesuai lokasi. Info detail tarif lihat di tsel.me/fzone. Untuk pengecekan kuota, kirim sms TAU(spasi)INFO ke 3636.",0.0
"Plg yth, paket 50 MB & tambahan 50 MB di 3G 7 hari Anda telah berakhir. Selanjutnya akan dikenakan tarif non paket. Aktifkan kembali paket Flash Anda di *363#",0.0
Paket Flash Anda 50 MB & tambahan 50 MB di 3G utk 7 hari akan berakhir pd 30/12/2016. Tarif non paket berlaku setelah tgl tsb. Cek status/berhenti berlangganan melalui*363#.,0.0
"Anda mendapatkan Ekstra Layanan HOOQ 30hr untuk nonton Film terbaik Hollywood dan Indonesia. Silakan klik http://on.hooq.tv/mCrq/CVeHt6wBmz dan Sign Up menggunakan Nomor Handphone Anda, aktif hingga 22-01-2017. Nonton Film di HOOQ menggunakan kuota Paket Flash. Info: melalui *363# atau MyTelkomsel App, download di http://tsel.me/tsel",1.0
Paket Flash Anda Rp.25000 utk 550MB+1GB(Kuota&Langganan) HOOQ&VIU/30 hr berlaku hingga pk. 23:59 WIB s.d tanggal 22/01/2017 tlh diaktifkan. Cek status/berhenti berlangganan melalui *363#. Info detail tarif lihat di Tsel.me/internet,0.0
Maaf Anda tidak bisa mengaktifkan Paket Flash ini karena nomor Anda tidak terdaftar. Silakan aktifkan paket internet lainnya melalui *363#.,0.0
"Selamat Paket TAU 500MB + 1.5GB Data Lokal + 5GB Flash4G + 7GB HOOQ&VIU+Langganan HOOQ&VIU (30 hari), Rp 59000 telah aktif, berlaku s/d tgl 10/01/2017 pkl. 23:59 WIB. Paket langsung diperpanjang pada akhir masa aktif paket dengan tarif sesuai lokasi Anda. Cek status/berhenti berlangganan melalui *363#. Info detail tarif lihat di Tsel.me/internet",0.0
"Anda mendapatkan Ekstra Layanan HOOQ 30hr untuk nonton Film terbaik Hollywood dan Indonesia. Silakan klik http://on.hooq.tv/mCrq/l27vSaCZNy dan Sign Up menggunakan Nomor Handphone Anda, aktif hingga 01-01-2017. Nonton Film di HOOQ menggunakan kuota Paket Flash. Info: melalui *363# atau MyTelkomsel App, download di http://tsel.me/tsel",1.0
Paket Flash Anda Rp.100000 utk 3.5GB+5GB 4G+5GB(Kuota&Langganan) HOOQ&VIU/30 hr berlaku hingga pk. 23:59 WIB s.d tanggal 01/01/2017 tlh diaktifkan. Cek status/berhenti berlangganan melalui *363#. Info detail tarif lihat di Tsel.me/internet,0.0
Paket Flash Anda 550MB+1GB(Kuota&Langganan) HOOQ&VIU utk (30 hari) Rp 25000 akan berakhir pd 03/12/2016. Selanjutnya akan dikenakan tarif non paket. Cek status/berhenti berlangganan melalui *363#.,0.0
Maaf Anda telah melebihi batas pembelian yang berlaku dalam periode paket Anda. Silakan membeli paket yang sama setelah tanggal 2016-12-10.,0.0
Maaf perpanjangan Paket Anda tidak bisa dilakukan karena telah melebihi batas pembelian yang berlaku dalam periode paket Anda. Silakan membeli paket yang sama setelah tanggal 2016-12-10 melalui *363#.,0.0
"Selamat Paket TAU 500MB + 1.5GB Data Lokal + 12GB Flash4G (30 hari), Rp 59000 telah aktif, berlaku s/d tgl 10/12/2016 pkl. 23:59 WIB. Paket langsung diperpanjang pada akhir masa aktif paket dengan tarif sesuai lokasi Anda. Cek status/berhenti berlangganan melalui *363#. Info detail tarif lihat di Tsel.me/internet",0.0
"Paket TAU Anda 500MB + 1.5GB Data Lokal + 12GB Flash4G utk 30 hari di perpanjang pd 10/11/2016 dg tarif Rp59000,sesuai lokasi. Info detail tarif lihat di tsel.me/fzone. Untuk pengecekan kuota, kirim sms TAU(spasi)INFO ke 3636",0.0
Maaf Anda telah melebihi batas pembelian yang berlaku dalam periode paket Anda. Silakan membeli paket yang sama setelah tanggal 2016-11-10.,0.0
Paket Anda 500MB + 1.5GB Data Lokal + 12GB Flash4G utk 30 hari akan berakhir pada 10/11/2016. tarif non paket akan berlaku setelah masa aktif paket Anda berakhir.,0.0
Paket Flash Anda Rp.25000 utk 550 MB + 1GB 4G /30 hr berlaku hingga pk. 23:59 WIB s.d tanggal 03/12/2016 tlh diaktifkan. Cek status/berhenti berlangganan melalui *363#. Info detail tarif lihat di Tsel.me/internet,0.0
"Anda masih menggunakan internet dengan tarif normal. Untuk tarif lebih hemat, beli paket flash melalui *363# atau http://tsel.me/n3a",0.0
Paket Flash Anda 50 MB & tambahan 50 MB di 3G utk 7 hari akan berakhir pd 29/10/2016. Tarif non paket berlaku setelah tgl tsb. Cek status/berhenti berlangganan melalui*363#.,0.0
Paket Flash Anda Rp.50000 utk 1.2 GB + 5GB 4G /30 hr berlaku hingga pk. 23:59 WIB s.d tanggal 21/11/2016 tlh diaktifkan. Cek status/berhenti berlangganan melalui *363#. Info detail tarif lihat di Tsel.me/internet,0.0
"Permintaan Anda sedang diproses. Beberapa saat lagi Paket Internet anda akan di non-aktifkan, dan akan berlaku tariff dasar internet.",0.0
Anda akan berhenti berlangganan Paket Flash. Ketik FLASH<spasi>YA jika setuju. Tunggu SMS konfirmasi penonaktifan Paket Anda,0.0
"Anda memiliki:
Paket Flash
Kuota LocalData 0 MB berlaku s/d 10-11-2016 pkl 23:59

Kuota Flash4G 2 MB berlaku s/d 09-01-2017 pkl 23:59

Kuota Flash 41 MB berlaku s/d 10-11-2016 pkl 23:59

Anda juga dpt melakukan cek kuota di My Telkomsel App. Klik tsel.me/mytsel1",0.0
"Plg yth, paket 1GB + 16GB 4G 30 hari Anda telah berakhir. Selanjutnya akan dikenakan tarif non paket. Aktifkan kembali Paket Flash Anda di *363#",0.0
Paket Flash Anda 1GB + 16GB 4G utk (30 hari) Rp 100000 akan berakhir pd 13/10/2016. Selanjutnya akan dikenakan tarif non paket. Cek status/berhenti berlangganan melalui *363#.,0.0
"Selamat Paket TAU 500MB + 1.5GB Data Lokal + 12GB Flash4G (30 hari), Rp 70000 telah aktif, berlaku s/d tgl 10/11/2016 pkl. 23:59 WIB. Paket langsung diperpanjang pada akhir masa aktif paket dengan tarif sesuai lokasi Anda. Cek status/berhenti berlangganan melalui *363#. Info detail tarif lihat di Tsel.me/internet",0.0
Maaf pulsa Anda tidak cukup untuk melakukan pembelian Paket TAU yang dipilih. Silakan isi ulang pulsa Anda.,0.0
Maaf pulsa Anda tidak cukup untuk melakukan pembelian Paket Flash yang dipilih. Silakan isi ulang pulsa Anda.,0.0
"Selamat Paket Flash 1GB + 16GB 4G (30 hari) Rp 100000 telah aktif, berlaku s/d tgl 13/10/2016 pkl. 23:59 WIB. Cek status/berhenti berlangganan melalui *363#. Info detail tarif lihat di Tsel.me/internet",0.0
Paket Flash Anda Rp.50000 utk 1.2 GB + 2GB 4G + 1GB WiFi /30 hr berlaku hingga pk. 23:59 WIB s.d tanggal 18/09/2016 tlh diaktifkan. Cek status/berhenti berlangganan melalui *363#. Info detail tarif lihat di Tsel.me/internet,0.0
Selamat! Anda mendapat Ekstra Pulsa senilai Rp.10.000 yg dapat digunakan untuk Telp dan SMS ke sesama Telkomsel berlaku 3 hari. Cek sisa Bonus Pulsa di *889#,0.0
Paket Flash Anda Rp.25000 utk 550 MB /30 hr berlaku hingga pk. 23:59 WIB s.d tanggal 05/09/2016 tlh diaktifkan. Cek status/berhenti berlangganan melalui *363#. Info detail tarif lihat di Tsel.me/internet,0.0
Paket Flash Anda Rp.25000 utk 550 MB /30 hr berlaku hingga pk. 23:59 WIB s.d tanggal 01/09/2016 tlh diaktifkan. Cek status/berhenti berlangganan melalui *363#. Info detail tarif lihat di Tsel.me/internet,0.0
Anda mendapatkan 1 kupon dalam program Kartu As BIBER (Beli Internet Berhadiah). Cek total kupon maksimal 1x24 jam dari skrg di *100*123#. Info lengkap hub:188,0.0
"Selamat Paket Flash 20 MB/1 hari Rp.3250 tlh diaktifkan, berlaku s/d tgl 24/08/2016 pk. 23:59. Cek status atau berhenti berlangganan melalui *363#. Info detail tarif lihat di Tsel.me/AS",0.0
"Kuota internet Anda akan habis. Selanjutnya akan dikenakan tarif normal. Untuk tarif lebih hemat, beli paket Flash melalui *363# atau http://tsel.me/ur",0.0
Paket Flash Anda Rp.50000 utk 1.2 GB + 2GB 4G + 1GB WiFi /30 hr berlaku hingga pk. 23:59 WIB s.d tanggal 24/08/2016 tlh diaktifkan. Cek status/berhenti berlangganan melalui *363#. Info detail tarif lihat di Tsel.me/internet,0.0
Paket Flash Anda Rp.25000 utk 700 MB /30 hr berlaku hingga pk. 23:59 WIB s.d tanggal 05/08/2016 tlh diaktifkan. Cek status/berhenti berlangganan melalui *363#. Info detail tarif lihat di Tsel.me/internet,0.0
DISC 25% Product New Arrival ! Tunjukkan SMS ini di 3 SECOND CIPUTRA MAL - 2ND FLOOR dan di www.3second.co.id/tsel. T&C Apply. Promo *606#,1.0
"Kartu Tri-mu belum 64K, segera upgrade ke 64K tanpa biaya. Kunjungi 
3Store terdekat di kota kamu.",1.0
"UNPAIR nomor Anda berhasil. Untuk informasi nomor terdaftar di NIK Anda, kirim SMS ke 4444 ketik INFO#NIK atau klik http://im3.do/registrasi",0.0
Terima kasih nomor Anda telah BERHASIL registrasi ulang,0.0
"Terima kasih, SMS Anda telah kami terima.",0.0
"Maaf, nomor Anda telah terdaftar. Anda tidak dpt melakukan Registrasi Ulang utk nomor ini. Utk perubahan kepemilikan silakan kunjungi Gerai Indosat Ooredoo.",0.0
Terima kasih nomor Anda telah BERHASIL diregistrasi,0.0
"Maaf, format Anda Salah. Untuk Registrasi Baru, Kirim SMS ke 4444:NIK#Nomor Kartu Keluarga#Untuk Registrasi Ulang:ULANG#NIK#Nomor Kartu Keluarga#",0.0
"Untuk mengindari PEMBLOKIRAN, Pemerintah mewajibkan SEGERA REGISTRASI ULANG kartu Anda. Ketik: ULANG#NIK#No.KK# kirim SMS ke4444, klik: http://im3.do/registrasi",0.0
"Untuk mengindari PEMBLOKIRAN, Pemerintah 
 mewajibkan SEGERA REGISTRASI ULANG kartu Anda. 
 Ketik: ULANG#NIK#No.KK# kirim SMS ke4444, klik: 
 http://im3.do/registrasi",0.0
